N,tau,type,probability,mean,second_moment,third_moment,fourth_moment,variance,skewness,kurtosis
40,1.1993539462092344,numeric,"[0.0002444347011985826, 0.014078899713387714, 0.10973060470305268, 0.280930910758071, 0.32004725214451557, 0.191491501784799, 0.0667229531914498, 0.014490661777709836, 0.002053572102539071, 0.00019580913557572813, 1.2802259949753528e-05, 5.79201491309872e-07, 1.8131595087696636e-08, 3.8900786434014e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7.668154371962141,64.60053590756806,587.8940336542256,5715.800137944243,5.799944435325969,3.5774132457456744,102.32097255617192
40,1.1993539462092344,thermal,"[0.00040165224855371955, 0.017622418342658902, 0.11614226277258036, 0.2743849426286443, 0.3092329805788365, 0.19172364219215832, 0.07107906293739048, 0.016607826637773396, 0.0025300879560187024, 0.00025672843421858184, 1.7557110907244378e-05, 8.122979836081345e-07, 2.5329022249252003e-08, 5.260620973457039e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7.66815429173746,64.99873134376168,597.2986031972309,5877.143926946133,6.198141101870043,3.821697903876157,115.68690626303396
40,1.291549665014884,pk,"[0.9784749267997732, 0.8248229522747346, 0.6004949187182529, 0.39601809044967434, 0.2523920947994969, 0.16084614566095015, 0.10914028337671071, 0.08527300696173518, 0.06463061994267603, 0.04960704539499379, 0.038242347232689905, 0.028481097925788672, 0.024474445950907673, 0.016160977198278064, 0.011920794164848751, 0.008239901775586622, 0.004594185331537326, 0.002459672838425757, 0.0009941808890467434, 0.00011011403868938034]",,,,,,,
40,1.291549665014884,numeric,"[0.00036041225485215203, 0.01922085453325472, 0.13563841739370244, 0.30933106524144327, 0.31122404916823937, 0.16353465133059414, 0.049911435027769, 0.009494764353377367, 0.0011797779116634634, 9.86851186421362e-05, 5.657340922824133e-06, 2.2408073844722663e-07, 6.12868462889382e-09, 1.1466461572985421e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7.314755603408933,59.03941330511971,516.2877266754614,4834.395878700364,5.533763767517321,3.4725883270838267,93.41105795217844
40,1.291549665014884,thermal,"[0.0006204400202444099, 0.024237653543636616, 0.14222987070364612, 0.2991825592794948, 0.3002183751422942, 0.16573056087046217, 0.05470714978072841, 0.011381268356717178, 0.0015437925678883767, 0.00013947705355481124, 8.492925423902512e-06, 3.4986065019845237e-07, 9.713452370120752e-09, 1.7962536651995162e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7.314755371070683,59.48276462381996,526.3351805828588,5000.429445217602,5.97711848521255,3.790989478169763,107.7971143293962
40,1.72521054994204,pk,"[0.9699448225258475, 0.7659025193950851, 0.48966555589854033, 0.27958606197010144, 0.15206177555585895, 0.09097331207282891, 0.0624790263276684, 0.04167838735187762, 0.03322236893455908, 0.028298975712940704, 0.024445272117105513, 0.02159635887969814, 0.013777189850409927, 0.01269064234148819, 0.00814223974856619, 0.006455717595249245, 0.0036498577145650823, 0.0020230544517389373, 0.00057275971141741, 8.057649202341674e-05]",,,,,,,
40,1.72521054994204,numeric,"[0.0015315412621344988, 0.057340119921399736, 0.26679202437147687, 0.37436105203911485, 0.22087511580364233, 0.0662953853853252, 0.011469571879536013, 0.0012418453254300849, 8.884127504155198e-05, 4.350128649452822e-06, 1.4894261253770822e-07, 3.60324281613382e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6.014492947796188,40.65981085654808,301.3963799382866,2413.8898601067685,4.485685437458002,2.8899874236049072,62.20078872559361
40,1.72521054994204,thermal,"[0.0029537941807875547, 0.07215814591278064, 0.26478902017026074, 0.3483050692635614, 0.21856225232255114, 0.07544923705711214, 0.015574377827729363, 0.0020261502435852405, 0.0001718637538345256, 9.70984901807161e-06, 3.697271884278052e-07, 9.524310419021656e-09, 1.653584614015777e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6.014484019973327,41.28427881710531,313.3466921135605,2583.198138162224,5.110260790590793,3.571893166148129,79.55418475009765
40,2.154434690031884,pk,"[0.9605781875868383, 0.7025752841094526, 0.3970979570056841, 0.17901652836596085, 0.07937884982283128, 0.04308159890364666, 0.027167009963022754, 0.027264105579602037, 0.023345905006640393, 0.01897522545550641, 0.014639728426183178, 0.010820088495815434, 0.012578929745932473, 0.008288585952221376, 0.007207792440974919, 0.003635734431577497, 0.0030280155072604596, 0.0014585165729652497, 0.00037868900332791957, 4.9183420102532636e-05]",,,,,,,
40,2.154434690031884,numeric,"[0.00435514281435407, 0.12150295529609711, 0.38876342468850594, 0.34449938593133145, 0.11860343026037704, 0.020164571728720222, 0.0019817956195468927, 0.00012391010256430535, 5.2261613029749185e-06, 1.5410456524206026e-07, 3.2429334504073467e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.041131830496579,29.026335292928003,184.94116139563656,1281.5978981300868,3.613325160482212,2.185081666908843,40.76286167420449
40,2.154434690031884,thermal,"[0.00913946906374634, 0.14823711446387125, 0.3611622998601398, 0.3154228002969283, 0.13141329226078213, 0.03011964446699001, 0.004127970122431277, 0.0003565564815356952, 2.008037565693978e-05, 7.532356509429023e-07, 1.9042792223263036e-08, 3.2569690575450374e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.041025677390108,29.81888638498057,198.0331803316677,1443.7758261118674,4.406946504874174,3.284347413891737,59.84886123388901
40,2.481628922836825,pk,"[0.9541960356463572, 0.661818071819772, 0.3258558711829146, 0.13238540282569242, 0.04801975479190115, 0.02710021012388897, 0.016768020130813844, 0.018320848026111603, 0.013749640385051644, 0.011055523221423518, 0.009269432082643846, 0.010388292448509678, 0.008430826442625203, 0.008101466338478837, 0.004648254191226481, 0.004212032942642668, 0.0018717743390387852, 0.0011068850114624431, 0.00043093516700509104, 5.2653281715400565e-05]",,,,,,,
40,2.481628922836825,numeric,"[0.00752424916958442, 0.17767109158149638, 0.44960876490978285, 0.2887193814288689, 0.06819921504808052, 0.007748001167451772, 0.0005074103357493619, 2.1266825076297834e-05, 6.070959459310137e-07, 1.225715296457376e-08, 1.788896514565662e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4.515563860756242,23.515267061642565,136.16343615559484,860.3266451688542,3.1249500810747506,1.7569227304731785,30.515295239966463
40,2.481628922836825,thermal,"[0.01660087997593772, 0.209688142473631, 0.39785617895977615, 0.2705973616646908, 0.08779636755463728, 0.01567089753178636, 0.001672581744975565, 0.00011250865170248358, 4.934420942574032e-06, 1.4414580460963413e-07, 2.837974871963345e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4.515192790712076,24.39622824705734,149.4319881784502,1011.5670251968506,4.009262309759034,3.073129722575345,50.01538753860064
40,3.1622776601683795,pk,"[0.9397389311618086, 0.5779818805022419, 0.22390708055369554, 0.05739955348836005, 0.010561587387045343, 0.0041576123706738004, 0.005670074012153397, 0.006722202772104664, 0.010266446815527833, 0.010479627640204946, 0.00827426143350746, 0.004081923894641712, 0.007508681942942393, 0.005402909162558907, 0.004111784672350137, 0.00310406197735992, 0.0013489026239321832, 0.0007744732168942521, 0.0003398885306433056, 3.745430368458519e-05]",,,,,,,
40,3.1622776601683795,numeric,"[0.01711968849573893, 0.29782945776993697, 0.4922038984532987, 0.1728097460975497, 0.019014946618357346, 0.0009911522434017488, 3.0483417675852176e-05, 6.180278122870188e-07, 8.78479131706972e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.7637386752773865,16.60831586826247,81.99180242880807,443.1840660790441,2.442587052483693,1.0959229498761405,18.41096806406881
40,3.1622776601683795,thermal,"[0.03839387226967357, 0.32307895982701995, 0.40838041691034155, 0.18504031374044708, 0.03999662476106986, 0.004756030859358285, 0.00033817550157174987, 1.515460802891666e-05, 4.4279119922108144e-07, 8.617251914752465e-09, 1.1302625180404582e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.761732288981744,17.57502464232106,94.55180520976316,568.5379083843243,3.4243948283532326,2.675954341017317,37.288627541231335
40,3.5696988468260624,pk,"[0.9317253078605026, 0.5298748112078449, 0.17301463959944552, 0.03948010230453689, 0.004660156471927511, 0.002372616717689657, 0.0019445239099300084, 0.006959023928200926, 0.007927013223654557, 0.0061212084023844785, 0.003511870205166262, 0.004752668238947985, 0.004060012753435735, 0.004403895457405776, 0.001378073774576157, 0.0016167568939157463, 0.0009007971435775347, 0.0004446037222612483, 0.00019740322024189812, 1.4953647526624551e-05]",,,,,,,
40,3.5696988468260624,numeric,"[0.02421905790497923, 0.3651179441283104, 0.48106555967030074, 0.12057775962846325, 0.008725945420045293, 0.0002881545637611771, 5.509557478157603e-06, 6.853197957198455e-08, 5.910007007541118e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.45072087730004,14.086403000962775,64.51948505831123,324.00338257847187,2.178928427928417,0.873492504036733,14.485507479517082
40,3.5696988468260624,thermal,"[0.05414524329679768, 0.3764583581458547, 0.3931724240040548, 0.14719544540345275, 0.0262882232050046, 0.0025828098136359613, 0.00015173989558971764, 5.618394367373363e-06, 1.3563643502164463e-07, 2.1810019275113993e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.4468147142142564,15.0593426974894,76.28949000333465,434.3168646375342,3.178811023365494,2.469180789147842,32.53080677842502
40,3.593813663804626,pk,"[0.9313090273697376, 0.527800928434427, 0.1705822138074548, 0.03852253555027537, 0.004202102789604611, 0.0020742847460559566, 0.0019234520333797137, 0.006617024220417159, 0.008044123925382295, 0.00640900172676699, 0.003636854241968011, 0.004405684688076427, 0.004241278866558242, 0.004511281495838277, 0.0013660386108095416, 0.0016680248753742186, 0.0008541685860197128, 0.00042317742543515553, 0.00020135716997473122, 1.4316839925337238e-05]",,,,,,,
40,3.593813663804626,numeric,"[0.02458727816076456, 0.3681276385351667, 0.48015961203897917, 0.11842603654488469, 0.008420547163454662, 0.0002736729666599578, 5.1510033141938505e-06, 6.304879737708975e-08, 5.347054566068453e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.437613754748016,13.9854382164334,63.84932941660031,319.6276054386017,2.168249889600649,0.8655833491661724,14.34379686860052
40,3.593813663804626,thermal,"[0.05492648567480703, 0.3787228491044909, 0.3922569749217818, 0.14563476437062509, 0.02579377931078029, 0.002513212637046118, 0.00014642648883503125, 5.376691869518406e-06, 1.287248385124344e-07, 2.0526981894734567e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.43359903307474,14.958150516735069,75.57928377952189,429.2549544797999,3.1685481968032807,2.4599445790850467,32.33883927391776
40,5.134832907437549,pk,"[0.9048334623734822, 0.41548082859480956, 0.09548319708138418, 0.008890090095479614, 0.0009474465832298529, 0.0004610952658485266, 0.0005948672720829629, 0.003654302169885716, 0.005068292164616668, 0.0026711030015861524, 0.0006372259093594537, 0.005090409618241114, 0.000855710952098409, 0.000751423899750499, 0.0029741078956886, 0.0021105505999989226, 0.0001971214885834215, 6.771672886619666e-05, 0.00020236685315988938, 2.7193651765704158e-06]",,,,,,,
40,5.134832907437549,numeric,"[0.04857201503521181, 0.5031871807788335, 0.39840972812791126, 0.04837776763910935, 0.001432619831083667, 2.051385208890616e-05, 1.737773574205932e-07, 9.54820372864653e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.9019480757693006,10.222668273652358,40.72763596936908,178.81826163016302,1.8013656391912125,0.6070443425999912,9.834407703629552
40,5.134832907437549,thermal,"[0.09814181968478874, 0.4684095857799739, 0.3358202758665169, 0.08630446599880533, 0.010580718617214286, 0.0007136107651565247, 2.877953546627539e-05, 7.314948156311072e-07, 1.21224508704475e-08, 1.3380894581990603e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.890064719328916,11.106541373751051,50.06426638760142,256.4155450923687,2.754067291841329,2.046777579939871,24.970789065364272
40,5.994842503189409,pk,"[0.8919975889804087, 0.3635484919291551, 0.06348228996050757, 0.00921120228385128, 0.00044234195217313473, 0.0005981649367022278, 0.0006174672840706357, 0.0030759566832368047, 0.004673710915519289, 0.0018319364816388169, 0.0005910887363150224, 0.0047411598601119365, 0.00249307913263415, 0.0027616385085846677, 0.0008207826567497462, 0.0007313313432900963, 0.0009057543239499883, 0.0006314146187663891, 4.357720969713224e-05, 2.8108071684485234e-05]",,,,,,,
40,5.994842503189409,numeric,"[0.06220533777318773, 0.5556435169234256, 0.3497476930419278, 0.03153740099401539, 0.0008543718957708737, 1.1584443326044523e-05, 9.442030638906631e-08, 5.061572422906327e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.70645417170796,9.009735533541985,34.09026650592375,142.9155064401001,1.684841349986562,0.5859383845091983,8.870462470959637
40,5.994842503189409,thermal,"[0.12097213139174941, 0.49695141927283454, 0.30665638377987187, 0.06783210592941571, 0.0071577105245115595, 0.00041550599406040353, 1.442303358386584e-05, 3.1553026512542824e-07, 4.5006696558963045e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.68911531921578,9.838047616942506,42.35941583128193,208.1502008804854,2.6067064169015186,1.8843029566116345,22.489572488696385
40,7.386199822079358,pk,"[0.8705214042245807, 0.29707652025325376, 0.04208738734544153, 0.0020702913457675506, 0.0024015454205797335, 0.0030149688540301906, 0.0006365781538244095, 0.00417647781470669, 0.0007708741972219046, 0.0009612530129819063, 0.004992984125899438, 5.82835533554983e-05, 0.0009577943503876487, 2.7846567468115853e-06, 0.002576494059548104, 0.001649998467024284, 0.0004840730972433833, 0.0005550774376647827, 3.3659225886083436e-05, 2.7565076090403077e-05]",,,,,,,
40,7.386199822079358,numeric,"[0.08499578714784156, 0.6132697643466013, 0.28377220959571664, 0.017610718126090434, 0.0003479495474785852, 3.5489446611226827e-06, 2.219883397092443e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.4701120280450595,7.650047125593961,27.05323211668947,106.742643685567,1.5485936945010843,0.5063588739645652,7.819823269328424
40,7.386199822079358,thermal,"[0.15541738653262688, 0.5251374236997, 0.2665359587927554, 0.04849353725302033, 0.004208888867313187, 0.00020096266725343014, 5.737721605949012e-06, 1.0324490876204316e-07, 1.211293884501098e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.44313096116828,8.401204308829614,34.10012161472859,158.85528701809602,2.4323154154105726,1.689949059293692,19.60326210786772
40,10.0,pk,"[0.8243929382479332, 0.180567130410962, 0.011646570551723502, 0.0010713210466841764, 0.002358817970375293, 0.0034391777550121815, 0.001140867429323773, 0.00471980385510703, 0.0007884615696587807, 0.004036055076575409, 0.0025267110139043014, 0.005074771641628669, 0.004285254318120935, 0.0023126352850578067, 0.0029122778856236486, 0.0017534034930557552, 0.0011004932820710964, 0.0006663584277266765, 0.00024900014002597924, 1.0882574527545796e-05]",,,,,,,
40,10.0,numeric,"[0.13684934332173393, 0.679490762756347, 0.17559288826886538, 0.007893922035486757, 0.00017081184776708382, 2.2515647296224295e-06, 2.0076261072689636e-08, 1.2820067469096973e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.1101058639404515,5.822790487443739,18.46870038527145,66.77673676097885,1.37024373040786,0.3992773720972096,6.97504837152632
40,10.0,thermal,"[0.22624168082588267, 0.5473043833116341, 0.19888164618572216, 0.025906318555596716, 0.0016098011616844747, 5.5030455073013154e-05, 1.1248901933467839e-06, 1.4491797046258226e-08, 1.217267601798687e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.05901568005905,6.412646515816794,23.583857954581656,100.41310093098365,2.1731009450877616,1.431220387265153,15.373970489735562
40,10.624678308940409,pk,"[0.8159979589096291, 0.1685556243685827, 0.010789278650608095, 0.00042325654986479134, 0.0027480481874809005, 0.0037158314742583463, 0.0018949734465657838, 0.004402405882142907, 0.0009048824490445472, 0.005475119801638668, 0.0011990993000278612, 0.004731920653631138, 0.004244724148664987, 0.0005832602103778503, 0.002033016829673081, 0.0003563567786398222, 0.0011084639225667863, 0.00012304075610915848, 0.00014576726543106164, 1.1204867104026091e-05]",,,,,,,
40,10.624678308940409,numeric,"[0.14625402538444837, 0.6848462435407956, 0.16222912198316508, 0.006544138969398125, 0.00012503147636225807, 1.4278010552499362e-06, 1.0787649428642385e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.058888468103884,5.578786276806383,17.340430330649863,61.49602985911382,1.3397645527152244,0.3374800241975286,6.671643496891534
40,10.624678308940409,thermal,"[0.2384722673646459, 0.5477445007288487, 0.18898513403797954, 0.023373431450164222, 0.0013790272500599238, 4.4759739796090595e-05, 8.687171932312642e-07, 1.0626111455360033e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0031605150809204,6.149044575706094,22.278017770683466,93.55058843142002,2.136392526526836,1.401420163451455,14.784534721265755
40,15.283067326587688,pk,"[0.7498738989545168, 0.0804190699580235, 0.0024152661699665397, 0.002509701885214594, 0.002176376736956668, 0.002711204823179739, 0.005534687161176671, 0.005753602190310542, 0.00616078050398234, 0.006908601757942058, 0.0034065754466823185, 0.003197808130492736, 0.003670606810811379, 0.00378250664793368, 0.00307578636960439, 0.001544298808662088, 0.000748539177959368, 0.0009973902443404384, 0.0003385651576702112, 2.204999300648792e-05]",,,,,,,
