model,qubits,depth,noise_param,density_matrix,kinks_distribution,mean_kinks,var_kinks,purity
qiskit_global_noise,6,32,0.263,"[[ 4.86003769e-02+1.69210925e-19j -4.43396314e-04-1.76269104e-04j
  -1.55397078e-03+7.09875459e-04j ...  5.22165592e-04-8.30485429e-04j
  -4.95720562e-04+4.28621223e-04j -2.14437631e-03-2.15955877e-03j]
 [-4.43396314e-04+1.76269104e-04j  1.02147456e-02+1.08579989e-19j
   6.50837865e-03+3.15591922e-04j ...  3.38172528e-05+1.38243713e-04j
  -6.50493005e-04-1.00683951e-04j -4.08901698e-04+8.34906826e-04j]
 [-1.55397078e-03-7.09875459e-04j  6.50837865e-03-3.15591922e-04j
   1.26047901e-02-2.56068092e-19j ...  2.52072993e-04+4.12769792e-04j
  -6.33655300e-04+2.20392594e-04j -1.52516171e-04+1.95541642e-03j]
 ...
 [ 5.22165592e-04+8.30485429e-04j  3.38172528e-05-1.38243713e-04j
   2.52072993e-04-4.12769792e-04j ...  1.68562837e-02+5.36628195e-19j
   2.37341735e-03+1.20443606e-02j  3.55705059e-04-9.22050233e-04j]
 [-4.95720562e-04-4.28621223e-04j -6.50493005e-04+1.00683951e-04j
  -6.33655300e-04-2.20392594e-04j ...  2.37341735e-03-1.20443606e-02j
   2.02318757e-02-1.72675305e-18j -7.09995597e-04-1.63243324e-03j]
 [-2.14437631e-03+2.15955877e-03j -4.08901698e-04-8.34906826e-04j
  -1.52516171e-04-1.95541642e-03j ...  3.55705059e-04+9.22050233e-04j
  -7.09995597e-04+1.63243324e-03j  8.77303199e-02-9.19083687e-20j]]","{4: 0.36972626, 2: 0.45805056, 6: 0.03588978, 0: 0.1363334}",2.6103448399999998,2.2259542962853742,0.04509475990258551
qiskit_global_noise,6,33,0.263,"[[ 4.93475987e-02-1.40947087e-18j -7.26778831e-04+1.15731083e-03j
  -4.06363582e-04+2.28485516e-04j ... -1.06000814e-03+1.03756500e-03j
  -1.03788573e-03-7.21926206e-04j -9.17665113e-04-1.36446307e-03j]
 [-7.26778831e-04-1.15731083e-03j  1.13238599e-02+1.16850978e-18j
   7.18730852e-03+2.54829444e-04j ... -1.96380157e-04-2.75619868e-04j
   8.57013218e-05-3.80041671e-04j  2.62126410e-04+4.71397125e-04j]
 [-4.06363582e-04-2.28485516e-04j  7.18730852e-03-2.54829444e-04j
   1.26762248e-02-6.15481695e-19j ...  2.14879258e-04-9.00446008e-04j
  -1.77918368e-04-2.91471955e-04j -4.06482800e-04+3.89796716e-04j]
 ...
 [-1.06000814e-03-1.03756500e-03j -1.96380157e-04+2.75619868e-04j
   2.14879258e-04+9.00446008e-04j ...  1.77999008e-02-5.53338831e-19j
   2.18600746e-03+1.35742066e-02j  8.15400144e-04+7.34702410e-05j]
 [-1.03788573e-03+7.21926206e-04j  8.57013218e-05+3.80041671e-04j
  -1.77918368e-04+2.91471955e-04j ...  2.18600746e-03-1.35742066e-02j
   2.27711224e-02+1.86669608e-18j  7.60114641e-04-1.45507760e-03j]
 [-9.17665113e-04+1.36446307e-03j  2.62126410e-04-4.71397125e-04j
  -4.06482800e-04-3.89796716e-04j ...  8.15400144e-04-7.34702410e-05j
   7.60114641e-04+1.45507760e-03j  8.79104044e-02+4.51593117e-18j]]","{2: 0.4634314, 4: 0.36396096, 6: 0.03532564, 0: 0.137282}",2.59466048,2.2165609935261696,0.04476264699898889
qiskit_global_noise,6,34,0.263,"[[ 0.04828906-8.99341255e-19j  0.00228896+6.16882643e-04j
  -0.00098772+4.64836082e-04j ...  0.00126172+1.37936603e-03j
  -0.00124758+4.50439581e-04j  0.00088456+2.30326122e-04j]
 [ 0.00228896-6.16882643e-04j  0.0114359 -3.59811867e-19j
   0.00688465-1.37218454e-04j ... -0.00026648+5.61042665e-04j
  -0.00050252-2.29138353e-04j -0.00013614-1.61211519e-04j]
 [-0.00098772-4.64836082e-04j  0.00688465+1.37218454e-04j
   0.01301647+1.82575986e-19j ... -0.00031053+5.52605498e-04j
  -0.00013952-2.97784064e-04j -0.00137192-7.23955867e-04j]
 ...
 [ 0.00126172-1.37936603e-03j -0.00026648-5.61042665e-04j
  -0.00031053-5.52605498e-04j ...  0.01749546-3.74656463e-19j
   0.00262136+1.20877800e-02j -0.00159801+2.35462104e-03j]
 [-0.00124758-4.50439581e-04j -0.00050252+2.29138353e-04j
  -0.00013952+2.97784064e-04j ...  0.00262136-1.20877800e-02j
   0.02023579+6.36664652e-19j  0.00154982+1.04150055e-03j]
 [ 0.00088456-2.30326122e-04j -0.00013614+1.61211519e-04j
  -0.00137192+7.23955867e-04j ... -0.00159801-2.35462104e-03j
   0.00154982-1.04150055e-03j  0.08290131-6.18352813e-18j]]","{2: 0.45914626, 4: 0.37493474, 0: 0.1311653, 6: 0.0347537}",2.62655368,2.1878898460784573,0.04425134982381326
qiskit_global_noise,6,35,0.263,"[[ 4.84278370e-02-3.06651844e-19j  2.35491209e-05-6.15075451e-05j
  -1.92766705e-03-2.61202220e-04j ... -2.02321111e-04+1.01261012e-04j
  -2.12948659e-04+6.82100277e-04j  9.88056365e-04-1.03589585e-03j]
 [ 2.35491209e-05+6.15075451e-05j  1.09566978e-02+4.27374775e-20j
   7.52219260e-03-3.31039697e-04j ... -3.99492951e-04-4.44814900e-04j
   8.68392278e-04-5.51748129e-04j  2.26408531e-03+5.66354152e-04j]
 [-1.92766705e-03+2.61202220e-04j  7.52219260e-03+3.31039697e-04j
   1.43316881e-02+7.84740219e-19j ...  1.13442979e-04-5.77577081e-05j
   8.55184903e-04+1.32705834e-04j  2.22110363e-03-9.86085280e-05j]
 ...
 [-2.02321111e-04-1.01261012e-04j -3.99492951e-04+4.44814900e-04j
   1.13442979e-04+5.77577081e-05j ...  1.70175727e-02+2.43567765e-19j
   3.58937727e-03+1.18721550e-02j -5.66830475e-04+3.50658498e-04j]
 [-2.12948659e-04-6.82100277e-04j  8.68392278e-04+5.51748129e-04j
   8.55184903e-04-1.32705834e-04j ...  3.58937727e-03-1.18721550e-02j
   2.10774341e-02-9.99562352e-19j  2.32335877e-04-1.31044915e-03j]
 [ 9.88056365e-04+1.03589585e-03j  2.26408531e-03-5.66354152e-04j
   2.22110363e-03+9.86085280e-05j ... -5.66830475e-04-3.50658498e-04j
   2.32335877e-04+1.31044915e-03j  8.31420277e-02+1.95988897e-18j]]","{4: 0.37934782, 2: 0.45405152, 6: 0.03506024, 0: 0.13154042}",2.63585576,2.2002042524748227,0.042858665201442596
qiskit_global_noise,6,36,0.263,"[[ 0.05371883+3.70157311e-19j -0.00037698+3.15903656e-05j
  -0.00210305-1.11215757e-03j ...  0.0009132 +1.75279709e-03j
  -0.00140289+1.23571205e-03j  0.00300385+2.64486885e-03j]
 [-0.00037698-3.15903656e-05j  0.01089635+1.39194056e-18j
   0.00665485-7.14390037e-04j ... -0.00038059+4.92333338e-04j
  -0.00094323-4.20495853e-04j -0.00014768+1.08289411e-03j]
 [-0.00210305+1.11215757e-03j  0.00665485+7.14390037e-04j
   0.01307675-5.28060350e-19j ... -0.00043623+2.09139116e-04j
  -0.00068425+2.53250668e-04j -0.00028719+2.03751425e-03j]
 ...
 [ 0.0009132 -1.75279709e-03j -0.00038059-4.92333338e-04j
  -0.00043623-2.09139116e-04j ...  0.01781584-4.24787023e-22j
   0.00382464+1.17174936e-02j  0.0018717 -1.70932502e-04j]
 [-0.00140289-1.23571205e-03j -0.00094323+4.20495853e-04j
  -0.00068425-2.53250668e-04j ...  0.00382464-1.17174936e-02j
   0.02018749-1.71236829e-19j  0.00116068-4.99655611e-05j]
 [ 0.00300385-2.64486885e-03j -0.00014768-1.08289411e-03j
  -0.00028719-2.03751425e-03j ...  0.0018717 +1.70932502e-04j
   0.00116068+4.99655611e-05j  0.07459711+3.08887547e-18j]]","{4: 0.37515526, 6: 0.0358504, 2: 0.46065488, 0: 0.12833946}",2.6370332,2.18177398209776,0.04306575679759365
qiskit_global_noise,6,37,0.263,"[[ 4.68408151e-02+1.07861663e-18j -5.25433398e-04-4.65978806e-04j
  -3.52960232e-04+2.02760085e-04j ...  6.95625062e-04+7.00454789e-04j
   5.20769612e-04+3.45784315e-04j -8.76493809e-05+3.94943918e-04j]
 [-5.25433398e-04+4.65978806e-04j  1.22401897e-02+5.36529621e-19j
   7.70750146e-03+3.99248264e-04j ...  2.26762663e-04+1.81517801e-05j
  -2.52151138e-04+3.97617500e-04j -4.15032937e-04+7.83639198e-04j]
 [-3.52960232e-04-2.02760085e-04j  7.70750146e-03-3.99248264e-04j
   1.42245152e-02-8.14902460e-19j ...  5.36703494e-05-8.92625370e-05j
   1.79930314e-04+3.22900649e-04j -2.37611669e-04+3.75122168e-04j]
 ...
 [ 6.95625062e-04-7.00454789e-04j  2.26762663e-04-1.81517801e-05j
   5.36703494e-05+8.92625370e-05j ...  1.78406684e-02+1.93304769e-18j
   4.11888296e-03+1.26318568e-02j -8.54096104e-04-2.27934083e-03j]
 [ 5.20769612e-04-3.45784315e-04j -2.52151138e-04-3.97617500e-04j
   1.79930314e-04-3.22900649e-04j ...  4.11888296e-03-1.26318568e-02j
   2.09342968e-02+2.04097141e-18j -4.05278624e-04+2.75710763e-04j]
 [-8.76493809e-05-3.94943918e-04j -4.15032937e-04-7.83639198e-04j
  -2.37611669e-04-3.75122168e-04j ... -8.54096104e-04+2.27934083e-03j
  -4.05278624e-04-2.75710763e-04j  7.19357243e-02+5.70635853e-19j]]","{4: 0.37729992, 2: 0.46674468, 0: 0.11883084, 6: 0.03712456}",2.6654364000000004,2.13571039755504,0.04165150676790548
qiskit_global_noise,6,38,0.263,"[[ 4.68440595e-02-2.22174370e-18j -8.24478300e-05+1.07057954e-03j
   6.66119406e-05+9.46818281e-04j ... -5.56126770e-06+4.04350469e-04j
   1.59474318e-04+1.56736004e-03j  2.44842644e-04+1.14989250e-03j]
 [-8.24478300e-05-1.07057954e-03j  1.19834523e-02-6.16701395e-19j
   7.28319712e-03+1.26445871e-04j ... -4.11452642e-06-5.81545779e-04j
   3.39756400e-04+3.16848047e-04j  1.41852429e-03+1.95495009e-03j]
 [ 6.66119406e-05-9.46818281e-04j  7.28319712e-03-1.26445871e-04j
   1.35677087e-02+2.23219625e-19j ...  2.57909369e-04-4.08296287e-04j
   1.97160511e-04+2.93971835e-04j  1.81146057e-03-7.12634000e-04j]
 ...
 [-5.56126770e-06-4.04350469e-04j -4.11452642e-06+5.81545779e-04j
   2.57909369e-04+4.08296287e-04j ...  1.64875803e-02+6.49104694e-19j
   4.23240260e-03+1.07960386e-02j -1.45029628e-03-2.34754608e-04j]
 [ 1.59474318e-04-1.56736004e-03j  3.39756400e-04-3.16848047e-04j
   1.97160511e-04-2.93971835e-04j ...  4.23240260e-03-1.07960386e-02j
   1.94542377e-02-2.08801880e-19j -1.94295861e-03+2.35025100e-03j]
 [ 2.44842644e-04-1.14989250e-03j  1.41852429e-03-1.95495009e-03j
   1.81146057e-03+7.12634000e-04j ... -1.45029628e-03+2.34754608e-04j
  -1.94295861e-03-2.35025100e-03j  8.03280706e-02+1.72350410e-18j]]","{2: 0.45425898, 4: 0.38142966, 0: 0.12720064, 6: 0.03711072}",2.65690092,2.1967739013031538,0.04174705160010939
qiskit_global_noise,6,39,0.263,"[[ 4.52204199e-02+2.09557391e-18j -9.63382725e-04+1.43063719e-03j
  -6.16729002e-04+7.21210322e-04j ... -4.00061580e-04-6.36533792e-04j
  -3.26438387e-04+3.11356049e-04j  2.48505082e-03-6.72667762e-04j]
 [-9.63382725e-04-1.43063719e-03j  1.26623263e-02-9.31348460e-19j
   7.44519851e-03-1.11401058e-04j ... -2.21758642e-06-2.16189586e-04j
   2.85008110e-04+1.90980266e-04j -1.48166655e-04-7.92088218e-06j]
 [-6.16729002e-04-7.21210322e-04j  7.44519851e-03+1.11401058e-04j
   1.37594780e-02-1.76757597e-18j ...  3.65110099e-05+1.15440569e-04j
   5.92449022e-04+4.72956120e-04j -7.83699354e-04+3.20718035e-04j]
 ...
 [-4.00061580e-04+6.36533792e-04j -2.21758642e-06+2.16189586e-04j
   3.65110099e-05-1.15440569e-04j ...  1.77662893e-02+1.15136924e-18j
   2.50746630e-03+1.15020080e-02j -6.72879919e-04+1.15047268e-03j]
 [-3.26438387e-04-3.11356049e-04j  2.85008110e-04-1.90980266e-04j
   5.92449022e-04-4.72956120e-04j ...  2.50746630e-03-1.15020080e-02j
   1.92063953e-02+6.71807824e-19j -1.22284733e-04+1.35253754e-03j]
 [ 2.48505082e-03+6.72667762e-04j -1.48166655e-04+7.92088218e-06j
  -7.83699354e-04-3.20718035e-04j ... -6.72879919e-04-1.15047268e-03j
  -1.22284733e-04-1.35253754e-03j  7.53515781e-02+1.91872762e-19j]]","{4: 0.379799, 2: 0.45906164, 6: 0.04053814, 0: 0.12060122}",2.68054812,2.1870653763644654,0.04006494984166154
qiskit_global_noise,6,40,0.263,"[[ 4.66222278e-02-7.98102607e-19j -5.16580271e-04+4.52790938e-04j
   1.25174415e-04-4.73858448e-04j ... -1.93597661e-04+9.58973668e-04j
  -8.15803089e-04+1.18743318e-04j  2.25705914e-04+4.56283734e-04j]
 [-5.16580271e-04-4.52790938e-04j  1.18432308e-02-6.88248495e-19j
   7.25796806e-03+6.31653491e-04j ... -9.52156678e-05-6.53200201e-04j
   9.14704709e-04-5.53024677e-04j  7.63357862e-04-7.66345583e-04j]
 [ 1.25174415e-04+4.73858448e-04j  7.25796806e-03-6.31653491e-04j
   1.37746083e-02-4.62777397e-19j ... -4.60916249e-04+2.36682114e-04j
  -1.81901744e-04-2.88735934e-04j  1.49317226e-03+1.63151205e-05j]
 ...
 [-1.93597661e-04-9.58973668e-04j -9.52156678e-05+6.53200201e-04j
  -4.60916249e-04-2.36682114e-04j ...  1.71507740e-02-1.89198123e-19j
   4.66160176e-03+1.12734130e-02j  8.20325893e-04+1.35274231e-03j]
 [-8.15803089e-04-1.18743318e-04j  9.14704709e-04+5.53024677e-04j
  -1.81901744e-04+2.88735934e-04j ...  4.66160176e-03-1.12734130e-02j
   2.01883554e-02-1.05572027e-18j  1.86300473e-03+1.51375149e-03j]
 [ 2.25705914e-04-4.56283734e-04j  7.63357862e-04+7.66345583e-04j
   1.49317226e-03-1.63151205e-05j ...  8.20325893e-04-1.35274231e-03j
   1.86300473e-03-1.51375149e-03j  7.30851217e-02-9.82849042e-19j]]","{4: 0.37816994, 2: 0.46306248, 6: 0.03899796, 0: 0.11976962}",2.67279248,2.1630758788554494,0.040215785664258666
qiskit_global_noise,6,41,0.263,"[[ 0.04784554+3.45110445e-19j -0.0006775 +9.06415007e-04j
   0.00037828+1.14595749e-03j ... -0.00032128+1.29481215e-03j
  -0.00060886+1.38322912e-03j -0.00199015+4.13914778e-05j]
 [-0.0006775 -9.06415007e-04j  0.01150078-4.18901547e-19j
   0.00713857-2.05282187e-04j ...  0.00017753-5.81367761e-04j
   0.00028828-1.53189250e-04j -0.00177039-1.81521800e-03j]
 [ 0.00037828-1.14595749e-03j  0.00713857+2.05282187e-04j
   0.01479   +5.89778374e-19j ...  0.00025674-1.42368163e-04j
   0.00039305+2.80341109e-04j -0.00074018-6.47770098e-04j]
 ...
 [-0.00032128-1.29481215e-03j  0.00017753+5.81367761e-04j
   0.00025674+1.42368163e-04j ...  0.01719898+1.44192658e-18j
   0.0035098 +1.08049171e-02j -0.00162708+2.30028298e-03j]
 [-0.00060886-1.38322912e-03j  0.00028828+1.53189250e-04j
   0.00039305-2.80341109e-04j ...  0.0035098 -1.08049171e-02j
   0.02023266-1.54009225e-19j -0.00321482+1.62943942e-03j]
 [-0.00199015-4.13914778e-05j -0.00177039+1.81521800e-03j
  -0.00074018+6.47770098e-04j ... -0.00162708-2.30028298e-03j
  -0.00321482-1.62943942e-03j  0.06817367+1.91795873e-18j]]","{2: 0.45608522, 4: 0.38770394, 0: 0.11605004, 6: 0.0401608}",2.703951,2.162041709599,0.03908665822755744
qiskit_global_noise,6,42,0.263,"[[ 0.04683185+1.22526222e-18j -0.00016797+1.74010085e-04j
  -0.00129458+6.09878623e-04j ... -0.00043058-1.42944521e-04j
  -0.00048551+5.48935574e-04j -0.00173847-6.36031797e-04j]
 [-0.00016797-1.74010085e-04j  0.01272829-1.51424527e-19j
   0.00717071+4.96310037e-04j ... -0.000478  -7.48216724e-04j
   0.00022771-6.71105826e-04j -0.00067515-3.92974448e-05j]
 [-0.00129458-6.09878623e-04j  0.00717071-4.96310037e-04j
   0.01410666-1.87844971e-19j ... -0.00099265+3.88938469e-04j
  -0.0002154 -1.11826820e-03j  0.00122969-2.96638465e-04j]
 ...
 [-0.00043058+1.42944521e-04j -0.000478  +7.48216724e-04j
  -0.00099265-3.88938469e-04j ...  0.01617669-1.04805801e-18j
   0.00266686+1.04041253e-02j  0.00198992+1.59065636e-03j]
 [-0.00048551-5.48935574e-04j  0.00022771+6.71105826e-04j
  -0.0002154 +1.11826820e-03j ...  0.00266686-1.04041253e-02j
   0.01927517-9.13015755e-19j  0.00148695-1.04528351e-03j]
 [-0.00173847+6.36031797e-04j -0.00067515+3.92974448e-05j
   0.00122969+2.96638465e-04j ...  0.00198992-1.59065636e-03j
   0.00148695+1.04528351e-03j  0.06586439+2.80024010e-19j]]","{4: 0.3871799, 2: 0.4627394, 6: 0.03736662, 0: 0.11271408}",2.6983981200000002,2.109681905980466,0.03795495862414752
qiskit_global_noise,6,43,0.263,"[[ 4.56542236e-02-1.65222649e-18j  2.78545570e-04-1.79861781e-04j
  -2.73993035e-04+2.70137482e-04j ...  3.98828704e-04-7.67944878e-04j
   1.76430768e-03+6.63573326e-04j  3.64649299e-04-7.68493118e-04j]
 [ 2.78545570e-04+1.79861781e-04j  1.25400486e-02-2.28576036e-18j
   7.46275942e-03-4.65683081e-05j ... -5.02180966e-05-7.70989909e-05j
   1.16828219e-04-1.00200132e-04j -7.25256374e-04-1.10226419e-03j]
 [-2.73993035e-04-2.70137482e-04j  7.46275942e-03+4.65683081e-05j
   1.33184481e-02+2.00391489e-18j ... -2.61351126e-04-2.29432452e-05j
   4.80681634e-05+4.90571986e-05j  1.98635710e-05-1.41999854e-03j]
 ...
 [ 3.98828704e-04+7.67944878e-04j -5.02180966e-05+7.70989909e-05j
  -2.61351126e-04+2.29432452e-05j ...  1.60091529e-02-7.22859929e-19j
   3.31330155e-03+1.01922282e-02j  3.83451124e-04+9.09876453e-04j]
 [ 1.76430768e-03-6.63573326e-04j  1.16828219e-04+1.00200132e-04j
   4.80681634e-05-4.90571986e-05j ...  3.31330155e-03-1.01922282e-02j
   1.97078346e-02-4.82989939e-19j  3.34404708e-04-1.22806707e-03j]
 [ 3.64649299e-04+7.68493118e-04j -7.25256374e-04+1.10226419e-03j
   1.98635710e-05+1.41999854e-03j ...  3.83451124e-04-9.09876453e-04j
   3.34404708e-04+1.22806707e-03j  6.17703614e-02+1.95047886e-18j]]","{4: 0.3945543, 2: 0.45961816, 0: 0.10741554, 6: 0.038412}",2.7279255200000003,2.09259579733273,0.03785652867117645
qiskit_global_noise,6,44,0.263,"[[ 0.05077158-2.80873923e-18j  0.00047914-9.11007907e-04j
  -0.00014737+1.78430608e-04j ... -0.00106263+7.38808701e-05j
  -0.00069521-6.76109353e-04j -0.0008281 -1.48186253e-03j]
 [ 0.00047914+9.11007907e-04j  0.01227104+1.00104773e-18j
   0.00664646+8.25355314e-04j ...  0.00067402-1.02146680e-03j
   0.00060621+5.15604216e-04j  0.00012457-4.89859380e-04j]
 [-0.00014737-1.78430608e-04j  0.00664646-8.25355314e-04j
   0.01321561+3.13469106e-19j ...  0.00055267-5.53410422e-04j
   0.00073981+1.20770989e-03j  0.00055608-8.74810636e-04j]
 ...
 [-0.00106263-7.38808701e-05j  0.00067402+1.02146680e-03j
   0.00055267+5.53410422e-04j ...  0.01671545-3.41069516e-19j
   0.00318696+1.03699200e-02j  0.00099126-2.32661838e-04j]
 [-0.00069521+6.76109353e-04j  0.00060621-5.15604216e-04j
   0.00073981-1.20770989e-03j ...  0.00318696-1.03699200e-02j
   0.01887559-6.34014114e-19j -0.00044629-3.10047838e-04j]
 [-0.0008281 +1.48186253e-03j  0.00012457+4.89859380e-04j
   0.00055608+8.74810636e-04j ...  0.00099126+2.32661838e-04j
  -0.00044629+3.10047838e-04j  0.06271651+1.28546652e-18j]]","{4: 0.39143506, 2: 0.45803578, 0: 0.11345476, 6: 0.0370744}",2.7042582,2.11677006773276,0.03760379177291648
qiskit_global_noise,6,45,0.263,"[[ 5.04560982e-02-5.87094206e-19j  3.90522302e-04+5.41873838e-04j
  -4.35633396e-04+5.03879444e-04j ...  2.34572962e-04-3.44228986e-04j
   6.06686960e-04+1.84596021e-03j -5.64795048e-04+1.08149680e-03j]
 [ 3.90522302e-04-5.41873838e-04j  1.23711200e-02+1.81317395e-19j
   6.93089842e-03+6.86632476e-04j ... -4.36593335e-04+6.33607617e-04j
  -6.68897164e-04-3.18744566e-04j  3.09436249e-05+2.37460899e-04j]
 [-4.35633396e-04-5.03879444e-04j  6.93089842e-03-6.86632476e-04j
   1.44571448e-02-8.74719807e-20j ...  6.21178593e-04+2.56207000e-04j
  -4.73729512e-04+6.28607561e-04j -8.06719548e-04+5.21757516e-04j]
 ...
 [ 2.34572962e-04+3.44228986e-04j -4.36593335e-04-6.33607617e-04j
   6.21178593e-04-2.56207000e-04j ...  1.58862505e-02-2.10415946e-18j
   2.39748300e-03+9.56267349e-03j  6.09194422e-05+3.47120376e-05j]
 [ 6.06686960e-04-1.84596021e-03j -6.68897164e-04+3.18744566e-04j
  -4.73729512e-04-6.28607561e-04j ...  2.39748300e-03-9.56267349e-03j
   1.95490426e-02+2.35658965e-19j -2.97489903e-04+1.91915561e-04j]
 [-5.64795048e-04-1.08149680e-03j  3.09436249e-05-2.37460899e-04j
  -8.06719548e-04-5.21757516e-04j ...  6.09194422e-05-3.47120376e-05j
  -2.97489903e-04-1.91915561e-04j  6.12793722e-02-2.66742099e-18j]]","{2: 0.44784382, 4: 0.3990342, 6: 0.04132028, 0: 0.1118017}",2.7397461200000004,2.1572437579449453,0.036443814777440436
qiskit_global_noise,6,46,0.263,"[[ 0.04462894-3.10175831e-18j -0.00073057-3.45360858e-04j
  -0.00017134-1.52742861e-03j ... -0.0002199 +1.05347410e-03j
   0.00036054-7.98288409e-04j  0.00096091-9.10770708e-04j]
 [-0.00073057+3.45360858e-04j  0.01222459+2.15751627e-19j
   0.00677419+4.65390602e-04j ... -0.0002687 +2.60423951e-04j
  -0.00012567+6.27667539e-04j -0.0005021 +1.36626595e-03j]
 [-0.00017134+1.52742861e-03j  0.00677419-4.65390602e-04j
   0.01345231+5.67657235e-19j ... -0.00059912-2.70864780e-05j
  -0.00031832-2.67127836e-04j -0.00035835+1.21262898e-04j]
 ...
 [-0.0002199 -1.05347410e-03j -0.0002687 -2.60423951e-04j
  -0.00059912+2.70864780e-05j ...  0.01622413-1.63766213e-18j
   0.00232598+1.04031160e-02j -0.00131754+2.23509324e-03j]
 [ 0.00036054+7.98288409e-04j -0.00012567-6.27667539e-04j
  -0.00031832+2.67127836e-04j ...  0.00232598-1.04031160e-02j
   0.01978895+1.89603897e-18j  0.00209077-1.24640690e-03j]
 [ 0.00096091+9.10770708e-04j -0.0005021 -1.36626595e-03j
  -0.00035835-1.21262898e-04j ... -0.00131754-2.23509324e-03j
   0.00209077+1.24640690e-03j  0.05866789-6.47421375e-19j]]","{4: 0.40418164, 2: 0.4506896, 6: 0.04188484, 0: 0.10324392}",2.7694148,2.10786054554096,0.036652878300465166
qiskit_global_noise,6,47,0.263,"[[ 4.77746262e-02-3.93993728e-18j -5.44722032e-04-5.97117439e-04j
   4.91698754e-04-3.28839706e-04j ...  1.52697731e-04+2.13253072e-04j
  -1.10341827e-03-4.07202010e-04j -8.30474319e-05+2.61867898e-04j]
 [-5.44722032e-04+5.97117439e-04j  1.38183837e-02-4.87394272e-19j
   7.58644124e-03+2.27676878e-04j ... -5.03331074e-04+2.18451558e-04j
  -3.52526641e-04-5.94830161e-04j -1.13526499e-03+1.40069453e-03j]
 [ 4.91698754e-04+3.28839706e-04j  7.58644124e-03-2.27676878e-04j
   1.40421112e-02-2.28677434e-18j ... -6.96459613e-04+4.47911072e-04j
  -6.08817070e-04-4.93995762e-04j  6.58519301e-05+3.08949100e-04j]
 ...
 [ 1.52697731e-04-2.13253072e-04j -5.03331074e-04-2.18451558e-04j
  -6.96459613e-04-4.47911072e-04j ...  1.73347310e-02+2.91708360e-19j
   2.71541967e-03+1.01725039e-02j  3.95542901e-05-5.00819083e-04j]
 [-1.10341827e-03+4.07202010e-04j -3.52526641e-04+5.94830161e-04j
  -6.08817070e-04+4.93995762e-04j ...  2.71541967e-03-1.01725039e-02j
   1.80496303e-02-1.47775348e-18j -1.72470540e-04+1.63935652e-03j]
 [-8.30474319e-05-2.61867898e-04j -1.13526499e-03-1.40069453e-03j
   6.58519301e-05-3.08949100e-04j ...  3.95542901e-05+5.00819083e-04j
  -1.72470540e-04-1.63935652e-03j  6.00357801e-02-1.01328349e-18j]]","{2: 0.45335828, 4: 0.3975362, 6: 0.04133696, 0: 0.10776856}",2.74488312,2.127759537539066,0.03571255300165717
qiskit_global_noise,6,48,0.263,"[[ 4.76827538e-02+1.78939606e-18j  2.61318655e-04-1.27971697e-04j
  -7.03826687e-04-1.63257285e-03j ...  9.79246620e-04-2.15828887e-04j
   4.52168477e-04+1.97012166e-04j -1.11076957e-04-6.28685268e-04j]
 [ 2.61318655e-04+1.27971697e-04j  1.23310760e-02+7.26670889e-20j
   6.75634920e-03+1.57225458e-04j ... -1.99412682e-04-1.10919409e-03j
   5.01077282e-04-3.03363591e-04j -1.02896772e-03+3.96546071e-06j]
 [-7.03826687e-04+1.63257285e-03j  6.75634920e-03-1.57225458e-04j
   1.38126271e-02-1.48072847e-19j ... -8.13840609e-04-1.21225814e-03j
  -4.56258170e-05-5.56928990e-04j -3.73865793e-04-5.86536943e-04j]
 ...
 [ 9.79246620e-04+2.15828887e-04j -1.99412682e-04+1.10919409e-03j
  -8.13840609e-04+1.21225814e-03j ...  1.66762772e-02+5.76975418e-19j
   1.97900719e-03+9.57779013e-03j -9.62088565e-04+3.95398811e-04j]
 [ 4.52168477e-04-1.97012166e-04j  5.01077282e-04+3.03363591e-04j
  -4.56258170e-05+5.56928990e-04j ...  1.97900719e-03-9.57779013e-03j
   1.79733935e-02+1.48891219e-18j -3.27049068e-04-8.74753946e-04j]
 [-1.11076957e-04+6.28685268e-04j -1.02896772e-03-3.96546071e-06j
  -3.73865793e-04+5.86536943e-04j ... -9.62088565e-04-3.95398811e-04j
  -3.27049068e-04+8.74753946e-04j  5.91095986e-02+1.91237339e-18j]]","{4: 0.4045, 2: 0.44712928, 0: 0.10675878, 6: 0.04161194}",2.7619302,2.13028853032796,0.03559755737530574
